dataset,pipeline,signal,iteration,f1,recall,precision,tn,fp,fn,tp,status,elapsed,split,run_id
SMAP,U_aer,A-1,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,26.77263,True,61368e85-0
SMAP,U_aer,A-2,0,1.0,1.0,1.0,,0,0,1,OK,37.045322,True,61368e85-0
SMAP,U_aer,A-3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,37.435712,True,61368e85-0
SMAP,U_aer,A-4,0,1.0,1.0,1.0,,0,0,1,OK,28.855793,True,61368e85-0
SMAP,U_aer,A-5,0,1.0,1.0,1.0,,0,0,1,OK,17.678422,True,61368e85-0
SMAP,U_aer,A-6,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,16.430558,True,61368e85-0
SMAP,U_aer,A-7,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,39.307063,True,61368e85-0
SMAP,U_aer,A-8,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,22.586922,True,61368e85-0
SMAP,U_aer,A-9,0,1.0,1.0,1.0,,0,0,1,OK,22.508484,True,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS100,0,1.0,1.0,1.0,,0,0,10,OK,21.794882,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS10,0,0.8750000000000001,0.7777777777777778,1.0,,0,2,7,OK,21.396029,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS11,0,1.0,1.0,1.0,,0,0,7,OK,21.431591,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS12,0,0.8181818181818181,0.6923076923076923,1.0,,0,4,9,OK,21.87432,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS13,0,1.0,1.0,1.0,,0,0,9,OK,21.835771,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS14,0,0.7499999999999999,0.6,1.0,,0,6,9,OK,21.419302,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS15,0,0.923076923076923,1.0,0.8571428571428571,,1,0,6,OK,22.556305,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS16,0,0.5,0.3333333333333333,1.0,,0,6,3,OK,21.637314,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS17,0,1.0,1.0,1.0,,0,0,1,OK,21.948952,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS18,0,0.9090909090909091,0.8333333333333334,1.0,,0,2,10,OK,21.871308,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS19,0,1.0,1.0,1.0,,0,0,10,OK,21.803015,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS1,0,0.9,0.8181818181818182,1.0,,0,2,9,OK,21.318376,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS20,0,0.7368421052631579,0.5833333333333334,1.0,,0,5,7,OK,22.189469,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS21,0,0.9090909090909091,0.8333333333333334,1.0,,0,2,10,OK,21.882425,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS22,0,1.0,1.0,1.0,,0,0,4,OK,21.934364,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS23,0,0.8,0.6666666666666666,1.0,,0,5,10,OK,22.042766,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS24,0,0.9411764705882353,1.0,0.8888888888888888,,1,0,8,OK,21.790532,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS25,0,1.0,1.0,1.0,,0,0,2,OK,21.731634,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS26,0,1.0,1.0,1.0,,0,0,11,OK,21.775172,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS27,0,1.0,1.0,1.0,,0,0,9,OK,22.319964,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS28,0,1.0,1.0,1.0,,0,0,2,OK,21.286515,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS29,0,1.0,1.0,1.0,,0,0,4,OK,21.795866,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS2,0,0.896551724137931,0.8125,1.0,,0,3,13,OK,21.246213,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS30,0,1.0,1.0,1.0,,0,0,8,OK,21.718656,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS31,0,1.0,1.0,1.0,,0,0,7,OK,21.856153,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS32,0,0.88,0.7857142857142857,1.0,,0,3,11,OK,22.111403,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS33,0,1.0,1.0,1.0,,0,0,8,OK,21.802975,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS34,0,1.0,1.0,1.0,,0,0,1,OK,21.93264,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS35,0,1.0,1.0,1.0,,0,0,3,OK,21.808571,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS36,0,1.0,1.0,1.0,,0,0,4,OK,21.591459,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS37,0,0.9473684210526316,0.9,1.0,,0,1,9,OK,21.881867,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS38,0,1.0,1.0,1.0,,0,0,3,OK,21.323227,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS39,0,0.8571428571428571,0.75,1.0,,0,3,9,OK,21.408975,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS3,0,1.0,1.0,1.0,,0,0,6,OK,21.534576,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS40,0,1.0,1.0,1.0,,0,0,9,OK,21.978909,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS41,0,0.923076923076923,0.8571428571428571,1.0,,0,2,12,OK,22.139424,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS42,0,0.8571428571428571,0.75,1.0,,0,4,12,OK,21.970196,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS43,0,0.888888888888889,0.8,1.0,,0,3,12,OK,21.516567,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS44,0,0.896551724137931,0.8125,1.0,,0,3,13,OK,21.573207,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS45,0,1.0,1.0,1.0,,0,0,5,OK,22.311004,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS46,0,1.0,1.0,1.0,,0,0,3,OK,21.316153,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS47,0,0.9285714285714286,0.8666666666666667,1.0,,0,2,13,OK,22.434241,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS48,0,0.8181818181818181,0.6923076923076923,1.0,,0,4,9,OK,21.867135,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS49,0,0.5454545454545454,0.375,1.0,,0,10,6,OK,21.521497,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS4,0,1.0,1.0,1.0,,0,0,6,OK,21.964563,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS50,0,0.923076923076923,0.8571428571428571,1.0,,0,1,6,OK,21.861842,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS51,0,1.0,1.0,1.0,,0,0,13,OK,23.357945,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS52,0,1.0,1.0,1.0,,0,0,6,OK,21.936333,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS53,0,0.7499999999999999,0.6,1.0,,0,6,9,OK,21.8067,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS54,0,0.846153846153846,0.7333333333333333,1.0,,0,4,11,OK,21.758942,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS55,0,0.9565217391304348,0.9166666666666666,1.0,,0,1,11,OK,21.925033,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS56,0,1.0,1.0,1.0,,0,0,1,OK,22.239569,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS57,0,0.8,0.6666666666666666,1.0,,0,3,6,OK,21.787643,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS58,0,1.0,1.0,1.0,,0,0,3,OK,21.958693,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS59,0,0.5333333333333333,0.36363636363636365,1.0,,0,7,4,OK,21.875971,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS5,0,1.0,1.0,1.0,,0,0,2,OK,21.915282,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS60,0,1.0,1.0,1.0,,0,0,12,OK,21.804508,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS61,0,1.0,1.0,1.0,,0,0,13,OK,21.675573,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS62,0,0.9565217391304348,0.9166666666666666,1.0,,0,1,11,OK,22.118351,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS63,0,1.0,1.0,1.0,,0,0,10,OK,22.476103,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS64,0,1.0,1.0,1.0,,0,0,8,OK,21.848202,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS65,0,1.0,1.0,1.0,,0,0,7,OK,22.072259,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS66,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,21.668404,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS67,0,0.896551724137931,0.8125,1.0,,0,3,13,OK,21.526363,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS68,0,0.9333333333333333,0.875,1.0,,0,2,14,OK,22.19743,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS69,0,0.923076923076923,0.8571428571428571,1.0,,0,1,6,OK,21.741997,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS6,0,1.0,1.0,1.0,,0,0,6,OK,21.435842,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS70,0,1.0,1.0,1.0,,0,0,9,OK,21.818974,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS71,0,0.6666666666666666,0.5,1.0,,0,8,8,OK,21.388354,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS72,0,0.4,0.25,1.0,,0,6,2,OK,21.509272,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS73,0,0.0,0.0,0.0,,0,15,0,OK,21.877724,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS74,0,1.0,1.0,1.0,,0,0,6,OK,21.961809,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS75,0,0.923076923076923,0.8571428571428571,1.0,,0,2,12,OK,21.926698,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS76,0,1.0,1.0,1.0,,0,0,5,OK,22.047765,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS77,0,0.8148148148148148,0.6875,1.0,,0,5,11,OK,22.997819,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS78,0,0.888888888888889,0.8,1.0,,0,3,12,OK,21.837624,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS79,0,1.0,1.0,1.0,,0,0,5,OK,21.914436,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS7,0,1.0,1.0,1.0,,0,0,5,OK,21.933848,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS80,0,0.8181818181818181,0.6923076923076923,1.0,,0,4,9,OK,22.179879,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS81,0,1.0,1.0,1.0,,0,0,12,OK,21.558592,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS82,0,0.8333333333333333,0.7142857142857143,1.0,,0,2,5,OK,22.130214,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS83,0,0.9090909090909091,0.8333333333333334,1.0,,0,2,10,OK,21.490046,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS84,0,1.0,1.0,1.0,,0,0,5,OK,21.383696,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS85,0,1.0,1.0,1.0,,0,0,8,OK,21.331304,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS86,0,1.0,1.0,1.0,,0,0,13,OK,21.906365,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS87,0,0.923076923076923,0.8571428571428571,1.0,,0,1,6,OK,22.087262,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS88,0,0.5882352941176471,0.4166666666666667,1.0,,0,7,5,OK,23.909209,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS89,0,1.0,1.0,1.0,,0,0,13,OK,21.872226,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS8,0,0.888888888888889,1.0,0.8,,1,0,4,OK,21.772396,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS90,0,0.888888888888889,0.8,1.0,,0,2,8,OK,22.137854,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS91,0,1.0,1.0,1.0,,0,0,5,OK,21.609658,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS92,0,1.0,1.0,1.0,,0,0,8,OK,21.88171,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS93,0,0.9655172413793104,0.9333333333333333,1.0,,0,1,14,OK,21.647899,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS94,0,1.0,1.0,1.0,,0,0,3,OK,21.660007,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS95,0,0.6666666666666666,0.5,1.0,,0,8,8,OK,21.884123,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS96,0,1.0,1.0,1.0,,0,0,5,OK,22.133113,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS97,0,0.8235294117647058,0.7,1.0,,0,3,7,OK,21.547394,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS98,0,0.9166666666666666,0.8461538461538461,1.0,,0,2,11,OK,21.486106,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS99,0,1.0,1.0,1.0,,0,0,11,OK,21.614275,False,61368e85-0
YAHOOA3,U_aer,A3Benchmark-TS9,0,0.9473684210526316,0.9,1.0,,0,1,9,OK,22.403355,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS100,0,0.8571428571428571,0.8571428571428571,0.8571428571428571,,1,1,6,OK,21.72981,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS10,0,0.8571428571428571,0.75,1.0,,0,1,3,OK,22.03163,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS11,0,0.6666666666666665,0.6,0.75,,1,2,3,OK,21.765579,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS12,0,0.25,0.2,0.3333333333333333,,2,4,1,OK,21.917208,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS13,0,0.962962962962963,0.9285714285714286,1.0,,0,1,13,OK,21.913167,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS14,0,0.7999999999999999,0.7272727272727273,0.8888888888888888,,1,3,8,OK,21.781149,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS15,0,0.7142857142857143,0.5555555555555556,1.0,,0,4,5,OK,21.902461,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS16,0,1.0,1.0,1.0,,0,0,1,OK,21.780446,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS17,0,0.888888888888889,0.8,1.0,,0,2,8,OK,21.974856,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS18,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,21.939957,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS19,0,0.8571428571428571,0.75,1.0,,0,3,9,OK,21.467709,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS1,0,0.5555555555555556,0.38461538461538464,1.0,,0,8,5,OK,21.752809,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS20,0,0.8695652173913044,0.7692307692307693,1.0,,0,3,10,OK,21.843057,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS21,0,0.9166666666666666,0.8461538461538461,1.0,,0,2,11,OK,21.991446,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS22,0,0.5,0.4,0.6666666666666666,,2,6,4,OK,21.850773,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS23,0,1.0,1.0,1.0,,0,0,4,OK,21.546792,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS24,0,0.6153846153846153,0.4444444444444444,1.0,,0,5,4,OK,21.438643,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS25,0,0.0,0.0,0.0,,2,11,0,OK,21.660762,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS26,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,21.573545,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS27,0,0.5,0.3333333333333333,1.0,,0,10,5,OK,21.502569,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS28,0,0.15384615384615385,0.08333333333333333,1.0,,0,11,1,OK,20.631436,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS29,0,0.6666666666666666,0.5,1.0,,0,7,7,OK,21.774201,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS2,0,1.0,1.0,1.0,,0,0,5,OK,21.424683,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS30,0,1.0,1.0,1.0,,0,0,5,OK,21.418061,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS31,0,0.0,0.0,0.0,,2,4,0,OK,16.57929,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS32,0,0.42857142857142855,0.2727272727272727,1.0,,0,8,3,OK,21.822363,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS33,0,0.75,0.75,0.75,,1,1,3,OK,21.646089,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS34,0,0.9333333333333333,0.875,1.0,,0,1,7,OK,21.917255,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS35,0,0.5,0.3333333333333333,1.0,,0,8,4,OK,21.924628,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS36,0,0.7499999999999999,0.6,1.0,,0,6,9,OK,18.857872,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS37,0,1.0,1.0,1.0,,0,0,3,OK,21.618414,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS38,0,0.5714285714285714,0.4444444444444444,0.8,,1,5,4,OK,18.751933,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS39,0,0.7692307692307693,0.625,1.0,,0,6,10,OK,21.81615,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS3,0,0.2857142857142857,0.16666666666666666,1.0,,0,5,1,OK,22.138879,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS40,0,0.5,0.3333333333333333,1.0,,0,4,2,OK,21.723266,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS41,0,0.2666666666666667,0.15384615384615385,1.0,,0,11,2,OK,21.497865,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS42,0,0.8571428571428571,0.75,1.0,,0,1,3,OK,22.138936,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS43,0,0.8421052631578948,0.7272727272727273,1.0,,0,3,8,OK,21.927894,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS44,0,0.5454545454545454,0.375,1.0,,0,10,6,OK,22.129007,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS45,0,1.0,1.0,1.0,,0,0,7,OK,21.788455,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS46,0,0.6153846153846153,0.4444444444444444,1.0,,0,5,4,OK,21.927401,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS47,0,1.0,1.0,1.0,,0,0,1,OK,18.228881,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS48,0,0.4,0.25,1.0,,0,9,3,OK,21.926912,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS49,0,1.0,1.0,1.0,,0,0,9,OK,21.628874,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS4,0,0.9090909090909091,0.8333333333333334,1.0,,0,1,5,OK,21.988359,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS50,0,0.7272727272727273,0.5714285714285714,1.0,,0,3,4,OK,21.781534,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS51,0,1.0,1.0,1.0,,0,0,1,OK,21.754099,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS52,0,0.9,0.8181818181818182,1.0,,0,2,9,OK,22.014562,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS53,0,0.5714285714285715,1.0,0.4,,3,0,2,OK,21.980741,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS54,0,0.8571428571428571,1.0,0.75,,1,0,3,OK,21.795896,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS55,0,1.0,1.0,1.0,,0,0,2,OK,21.19607,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS56,0,0.7692307692307693,0.625,1.0,,0,6,10,OK,21.777884,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS57,0,0.9090909090909091,0.8333333333333334,1.0,,0,1,5,OK,21.89482,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS58,0,0.18181818181818182,0.125,0.3333333333333333,,2,7,1,OK,21.340179,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS59,0,0.0,0.0,0.0,,1,1,0,OK,17.261795,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS5,0,1.0,1.0,1.0,,0,0,6,OK,21.862202,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS60,0,0.7499999999999999,1.0,0.6,,2,0,3,OK,21.824862,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS61,0,1.0,1.0,1.0,,0,0,3,OK,21.825025,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS62,0,0.4444444444444445,0.2857142857142857,1.0,,0,10,4,OK,15.016359,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS63,0,1.0,1.0,1.0,,0,0,7,OK,21.789008,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS64,0,0.7499999999999999,0.6,1.0,,0,2,3,OK,21.915701,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS65,0,0.8,0.6666666666666666,1.0,,0,5,10,OK,21.853743,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS66,0,0.0,0.0,0.0,,3,1,0,OK,21.478346,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS67,0,0.8333333333333333,0.7142857142857143,1.0,,0,4,10,OK,21.233284,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS68,0,1.0,1.0,1.0,,0,0,1,OK,22.068089,False,61368e85-0
YAHOOA4,U_aer,A4Benchmark-TS69,0,0.8,1.0,0.6666666666666666,,1,0,2,OK,21.715452,False,61368e85-0
