dataset,pipeline,signal,iteration,f1,recall,precision,tn,fp,fn,tp,status,elapsed,split,run_id
UCR,U_aer-UCR,063-DISTORTEDgaitHunt2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,197.071596,True,4a49f2c2-c
UCR,U_aer-UCR,064-DISTORTEDgaitHunt3,0,0.0,0.0,0.0,,0,1,0,OK,221.785287,True,4a49f2c2-c
UCR,U_aer-UCR,065-DISTORTEDinsectEPG1,0,0.0,0.0,0.0,,0,1,0,OK,38.444917,True,4a49f2c2-c
UCR,U_aer-UCR,066-DISTORTEDinsectEPG2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.947146,True,4a49f2c2-c
UCR,U_aer-UCR,067-DISTORTEDinsectEPG3,0,0.0,0.0,0.0,,2,1,0,OK,53.848459,True,4a49f2c2-c
UCR,U_aer-UCR,068-DISTORTEDinsectEPG4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,27.583893,True,4a49f2c2-c
UCR,U_aer-UCR,069-DISTORTEDinsectEPG5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,41.257873,True,4a49f2c2-c
UCR,U_aer-UCR,070-DISTORTEDltstdbs30791AI,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,143.826128,True,4a49f2c2-c
UCR,U_aer-UCR,071-DISTORTEDltstdbs30791AS,0,0.4,1.0,0.25,,3,0,1,OK,192.136093,True,4a49f2c2-c
UCR,U_aer-UCR,072-DISTORTEDltstdbs30791ES,0,1.0,1.0,1.0,,0,0,1,OK,162.858558,True,4a49f2c2-c
UCR,U_aer-UCR,073-DISTORTEDpark3m,0,1.0,1.0,1.0,,0,0,1,OK,313.334537,True,4a49f2c2-c
UCR,U_aer-UCR,074-DISTORTEDqtdbSel1005V,0,0.0,0.0,0.0,,0,1,0,OK,73.187378,True,4a49f2c2-c
UCR,U_aer-UCR,075-DISTORTEDqtdbSel100MLII,0,0.0,0.0,0.0,,0,1,0,OK,65.521553,True,4a49f2c2-c
UCR,U_aer-UCR,076-DISTORTEDresperation10,0,0.0,0.0,0.0,,0,1,0,OK,349.366053,True,4a49f2c2-c
UCR,U_aer-UCR,077-DISTORTEDresperation11,0,0.0,0.0,0.0,,0,1,0,OK,372.175736,True,4a49f2c2-c
UCR,U_aer-UCR,078-DISTORTEDresperation1,0,0.0,0.0,0.0,,0,1,0,OK,525.278492,True,4a49f2c2-c
UCR,U_aer-UCR,079-DISTORTEDresperation2,0,0.0,0.0,0.0,,0,1,0,OK,370.746029,True,4a49f2c2-c
UCR,U_aer-UCR,080-DISTORTEDresperation2,0,0.0,0.0,0.0,,0,1,0,OK,336.735759,True,4a49f2c2-c
UCR,U_aer-UCR,081-DISTORTEDresperation3,0,0.0,0.0,0.0,,0,1,0,OK,395.355036,True,4a49f2c2-c
UCR,U_aer-UCR,082-DISTORTEDresperation4,0,0.0,0.0,0.0,,0,1,0,OK,386.03791,True,4a49f2c2-c
UCR,U_aer-UCR,083-DISTORTEDresperation9,0,1.0,1.0,1.0,,0,0,1,OK,462.280417,True,4a49f2c2-c
UCR,U_aer-UCR,084-DISTORTEDs20101mML2,0,1.0,1.0,1.0,,0,0,1,OK,136.295258,True,4a49f2c2-c
UCR,U_aer-UCR,085-DISTORTEDs20101m,0,1.0,1.0,1.0,,0,0,1,OK,117.319629,True,4a49f2c2-c
UCR,U_aer-UCR,086-DISTORTEDsddb49,0,1.0,1.0,1.0,,0,0,1,OK,142.777256,True,4a49f2c2-c
UCR,U_aer-UCR,087-DISTORTEDsel840mECG1,0,1.0,1.0,1.0,,0,0,1,OK,175.160564,True,4a49f2c2-c
UCR,U_aer-UCR,088-DISTORTEDsel840mECG2,0,0.0,0.0,0.0,,4,1,0,OK,168.673561,True,4a49f2c2-c
UCR,U_aer-UCR,089-DISTORTEDtiltAPB1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,628.025747,True,4a49f2c2-c
UCR,U_aer-UCR,090-DISTORTEDtiltAPB2,0,0.0,0.0,0.0,,0,1,0,OK,258.253201,True,4a49f2c2-c
UCR,U_aer-UCR,091-DISTORTEDtiltAPB3,0,0.0,0.0,0.0,,0,1,0,OK,243.870676,True,4a49f2c2-c
UCR,U_aer-UCR,092-DISTORTEDtiltAPB4,0,1.0,1.0,1.0,,0,0,1,OK,234.68692,True,4a49f2c2-c
UCR,U_aer-UCR,093-NOISE1sddb40,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,257.498441,True,4a49f2c2-c
UCR,U_aer-UCR,094-NOISEBIDMC1,0,1.0,1.0,1.0,,0,0,1,OK,36.889696,True,4a49f2c2-c
UCR,U_aer-UCR,095-NOISECIMIS44AirTemperature4,0,1.0,1.0,1.0,,0,0,1,OK,43.54233,True,4a49f2c2-c
UCR,U_aer-UCR,096-NOISEECG4,0,1.0,1.0,1.0,,0,0,1,OK,73.835347,True,4a49f2c2-c
UCR,U_aer-UCR,097-NOISEGP711MarkerLFM5z3,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,50.859651,True,4a49f2c2-c
UCR,U_aer-UCR,098-NOISEInternalBleeding16,0,1.0,1.0,1.0,,0,0,1,OK,25.195681,True,4a49f2c2-c
UCR,U_aer-UCR,099-NOISEInternalBleeding6,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,27.683037,True,4a49f2c2-c
UCR,U_aer-UCR,100-NOISELab2Cmac011215EPG1,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,71.814154,True,4a49f2c2-c
UCR,U_aer-UCR,101-NOISELab2Cmac011215EPG4,0,0.0,0.0,0.0,,1,1,0,OK,78.761212,True,4a49f2c2-c
UCR,U_aer-UCR,102-NOISEMesoplodonDensirostris,0,0.0,0.0,0.0,,0,1,0,OK,87.544383,True,4a49f2c2-c
UCR,U_aer-UCR,103-NOISETkeepThirdMARS,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,42.254629,True,4a49f2c2-c
UCR,U_aer-UCR,104-NOISEapneaecg4,0,0.0,0.0,0.0,,0,1,0,OK,88.181153,True,4a49f2c2-c
UCR,U_aer-UCR,105-NOISEgait3,0,0.0,0.0,0.0,,0,1,0,OK,194.50124,True,4a49f2c2-c
UCR,U_aer-UCR,106-NOISEgaitHunt2,0,0.0,0.0,0.0,,0,1,0,OK,164.070088,True,4a49f2c2-c
UCR,U_aer-UCR,107-NOISEinsectEPG3,0,0.0,0.0,0.0,,3,1,0,OK,53.796738,True,4a49f2c2-c
UCR,U_aer-UCR,108-NOISEresperation2,0,0.0,0.0,0.0,,0,1,0,OK,306.537491,True,4a49f2c2-c
UCR,U_aer-UCR,109-1sddb40,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,320.098355,True,4a49f2c2-c
UCR,U_aer-UCR,110-2sddb40,0,0.0,0.0,0.0,,2,1,0,OK,324.99897,True,4a49f2c2-c
UCR,U_aer-UCR,111-3sddb40,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,243.336805,True,4a49f2c2-c
UCR,U_aer-UCR,112-BIDMC1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,35.966681,True,4a49f2c2-c
UCR,U_aer-UCR,113-CIMIS44AirTemperature1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.746585,True,4a49f2c2-c
UCR,U_aer-UCR,114-CIMIS44AirTemperature2,0,1.0,1.0,1.0,,0,0,1,OK,42.46048,True,4a49f2c2-c
UCR,U_aer-UCR,115-CIMIS44AirTemperature3,0,1.0,1.0,1.0,,0,0,1,OK,43.757405,True,4a49f2c2-c
UCR,U_aer-UCR,116-CIMIS44AirTemperature4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,43.079485,True,4a49f2c2-c
UCR,U_aer-UCR,117-CIMIS44AirTemperature5,0,1.0,1.0,1.0,,0,0,1,OK,43.31397,True,4a49f2c2-c
UCR,U_aer-UCR,118-CIMIS44AirTemperature6,0,1.0,1.0,1.0,,0,0,1,OK,43.354332,True,4a49f2c2-c
UCR,U_aer-UCR,119-ECG1,0,0.2857142857142857,1.0,0.16666666666666666,,5,0,1,OK,101.942114,True,4a49f2c2-c
UCR,U_aer-UCR,120-ECG2,0,0.33333333333333337,1.0,0.2,,4,0,1,OK,138.657674,True,4a49f2c2-c
UCR,U_aer-UCR,121-ECG3,0,0.4,1.0,0.25,,3,0,1,OK,142.309043,True,4a49f2c2-c
UCR,U_aer-UCR,122-ECG3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,95.313134,True,4a49f2c2-c
UCR,U_aer-UCR,123-ECG4,0,1.0,1.0,1.0,,0,0,1,OK,240.549652,True,4a49f2c2-c
UCR,U_aer-UCR,124-ECG4,0,1.0,1.0,1.0,,0,0,1,OK,91.121805,True,4a49f2c2-c
UCR,U_aer-UCR,125-ECG4,0,1.0,1.0,1.0,,0,0,1,OK,73.366236,True,4a49f2c2-c
UCR,U_aer-UCR,126-ECG4,0,1.0,1.0,1.0,,0,0,1,OK,93.738047,True,4a49f2c2-c
UCR,U_aer-UCR,127-GP711MarkerLFM5z1,0,1.0,1.0,1.0,,0,0,1,OK,54.174031,True,4a49f2c2-c
UCR,U_aer-UCR,128-GP711MarkerLFM5z2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,54.332518,True,4a49f2c2-c
UCR,U_aer-UCR,129-GP711MarkerLFM5z3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,53.915532,True,4a49f2c2-c
UCR,U_aer-UCR,130-GP711MarkerLFM5z4,0,1.0,1.0,1.0,,0,0,1,OK,48.517526,True,4a49f2c2-c
UCR,U_aer-UCR,131-GP711MarkerLFM5z5,0,0.33333333333333337,1.0,0.2,,4,0,1,OK,55.451749,True,4a49f2c2-c
UCR,U_aer-UCR,132-InternalBleeding10,0,0.4,1.0,0.25,,3,0,1,OK,37.043729,True,4a49f2c2-c
UCR,U_aer-UCR,133-InternalBleeding14,0,1.0,1.0,1.0,,0,0,1,OK,35.56785,True,4a49f2c2-c
UCR,U_aer-UCR,134-InternalBleeding15,0,1.0,1.0,1.0,,0,0,1,OK,27.299719,True,4a49f2c2-c
UCR,U_aer-UCR,135-InternalBleeding16,0,1.0,1.0,1.0,,0,0,1,OK,23.403277,True,4a49f2c2-c
UCR,U_aer-UCR,136-InternalBleeding17,0,1.0,1.0,1.0,,0,0,1,OK,25.949083,True,4a49f2c2-c
UCR,U_aer-UCR,137-InternalBleeding18,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,30.73441,True,4a49f2c2-c
UCR,U_aer-UCR,138-InternalBleeding19,0,1.0,1.0,1.0,,0,0,1,OK,35.457951,True,4a49f2c2-c
UCR,U_aer-UCR,139-InternalBleeding20,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,35.077251,True,4a49f2c2-c
UCR,U_aer-UCR,140-InternalBleeding4,0,1.0,1.0,1.0,,0,0,1,OK,23.826614,True,4a49f2c2-c
UCR,U_aer-UCR,141-InternalBleeding5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,42.61095,True,4a49f2c2-c
UCR,U_aer-UCR,142-InternalBleeding6,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,25.538819,True,4a49f2c2-c
UCR,U_aer-UCR,143-InternalBleeding8,0,0.0,0.0,0.0,,0,1,0,OK,32.409287,True,4a49f2c2-c
UCR,U_aer-UCR,144-InternalBleeding9,0,0.0,0.0,0.0,,0,1,0,OK,43.467124,True,4a49f2c2-c
UCR,U_aer-UCR,145-Lab2Cmac011215EPG1,0,1.0,1.0,1.0,,0,0,1,OK,73.003583,True,4a49f2c2-c
UCR,U_aer-UCR,146-Lab2Cmac011215EPG2,0,0.0,0.0,0.0,,0,1,0,OK,90.534367,True,4a49f2c2-c
UCR,U_aer-UCR,147-Lab2Cmac011215EPG3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,72.612521,True,4a49f2c2-c
UCR,U_aer-UCR,148-Lab2Cmac011215EPG4,0,0.0,0.0,0.0,,0,1,0,OK,78.701535,True,4a49f2c2-c
UCR,U_aer-UCR,149-Lab2Cmac011215EPG5,0,0.0,0.0,0.0,,1,1,0,OK,85.603393,True,4a49f2c2-c
UCR,U_aer-UCR,150-Lab2Cmac011215EPG6,0,0.0,0.0,0.0,,1,1,0,OK,89.164808,True,4a49f2c2-c
UCR,U_aer-UCR,151-MesoplodonDensirostris,0,0.0,0.0,0.0,,0,1,0,OK,101.017983,True,4a49f2c2-c
UCR,U_aer-UCR,152-PowerDemand1,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,98.863875,True,4a49f2c2-c
UCR,U_aer-UCR,153-PowerDemand2,0,0.0,0.0,0.0,,2,1,0,OK,132.051496,True,4a49f2c2-c
UCR,U_aer-UCR,154-PowerDemand3,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,137.996375,True,4a49f2c2-c
UCR,U_aer-UCR,155-PowerDemand4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,159.683919,True,4a49f2c2-c
UCR,U_aer-UCR,156-TkeepFifthMARS,0,1.0,1.0,1.0,,0,0,1,OK,44.873653,True,4a49f2c2-c
UCR,U_aer-UCR,157-TkeepFirstMARS,0,0.0,0.0,0.0,,0,1,0,OK,42.660956,True,4a49f2c2-c
UCR,U_aer-UCR,158-TkeepForthMARS,0,0.0,0.0,0.0,,0,1,0,OK,43.602714,True,4a49f2c2-c
UCR,U_aer-UCR,159-TkeepSecondMARS,0,1.0,1.0,1.0,,0,0,1,OK,45.012468,True,4a49f2c2-c
UCR,U_aer-UCR,160-TkeepThirdMARS,0,1.0,1.0,1.0,,0,0,1,OK,44.492978,True,4a49f2c2-c
UCR,U_aer-UCR,161-WalkingAceleration1,0,0.0,0.0,0.0,,1,1,0,OK,24.14173,True,4a49f2c2-c
UCR,U_aer-UCR,162-WalkingAceleration5,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,32.136933,True,4a49f2c2-c
UCR,U_aer-UCR,163-apneaecg2,0,1.0,1.0,1.0,,0,0,1,OK,114.473523,True,4a49f2c2-c
UCR,U_aer-UCR,164-apneaecg3,0,1.0,1.0,1.0,,0,0,1,OK,81.224943,True,4a49f2c2-c
UCR,U_aer-UCR,165-apneaecg4,0,0.0,0.0,0.0,,0,1,0,OK,87.527426,True,4a49f2c2-c
UCR,U_aer-UCR,166-apneaecg,0,0.0,0.0,0.0,,0,1,0,OK,114.851797,True,4a49f2c2-c
UCR,U_aer-UCR,167-gait1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,213.161163,True,4a49f2c2-c
UCR,U_aer-UCR,168-gait2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,225.995498,True,4a49f2c2-c
UCR,U_aer-UCR,169-gait3,0,0.0,0.0,0.0,,0,1,0,OK,246.502729,True,4a49f2c2-c
UCR,U_aer-UCR,170-gaitHunt1,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,192.552454,True,4a49f2c2-c
UCR,U_aer-UCR,171-gaitHunt2,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,203.033307,True,4a49f2c2-c
UCR,U_aer-UCR,172-gaitHunt3,0,0.0,0.0,0.0,,1,1,0,OK,232.561253,True,4a49f2c2-c
UCR,U_aer-UCR,173-insectEPG1,0,0.0,0.0,0.0,,3,1,0,OK,40.184329,True,4a49f2c2-c
UCR,U_aer-UCR,174-insectEPG2,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,42.795077,True,4a49f2c2-c
UCR,U_aer-UCR,175-insectEPG3,0,0.0,0.0,0.0,,2,1,0,OK,54.071361,True,4a49f2c2-c
UCR,U_aer-UCR,176-insectEPG4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,26.289219,True,4a49f2c2-c
UCR,U_aer-UCR,177-insectEPG5,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,49.486432,True,4a49f2c2-c
UCR,U_aer-UCR,178-ltstdbs30791AI,0,0.4,1.0,0.25,,3,0,1,OK,176.939431,True,4a49f2c2-c
UCR,U_aer-UCR,179-ltstdbs30791AS,0,0.4,1.0,0.25,,3,0,1,OK,200.225135,True,4a49f2c2-c
UCR,U_aer-UCR,180-ltstdbs30791ES,0,0.0,0.0,0.0,,0,1,0,OK,172.61822,True,4a49f2c2-c
UCR,U_aer-UCR,181-park3m,0,0.4,1.0,0.25,,3,0,1,OK,313.660085,True,4a49f2c2-c
UCR,U_aer-UCR,182-qtdbSel1005V,0,0.0,0.0,0.0,,0,1,0,OK,78.909406,True,4a49f2c2-c
UCR,U_aer-UCR,183-qtdbSel100MLII,0,0.0,0.0,0.0,,0,1,0,OK,66.253059,True,4a49f2c2-c
UCR,U_aer-UCR,184-resperation10,0,1.0,1.0,1.0,,0,0,1,OK,448.767153,True,4a49f2c2-c
UCR,U_aer-UCR,185-resperation11,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,383.486874,True,4a49f2c2-c
UCR,U_aer-UCR,186-resperation1,0,0.0,0.0,0.0,,0,1,0,OK,604.606512,True,4a49f2c2-c
UCR,U_aer-UCR,187-resperation2,0,0.0,0.0,0.0,,0,1,0,OK,333.917047,True,4a49f2c2-c
UCR,U_aer-UCR,188-resperation2,0,0.0,0.0,0.0,,0,1,0,OK,377.908128,True,4a49f2c2-c
UCR,U_aer-UCR,189-resperation3,0,0.0,0.0,0.0,,0,1,0,OK,406.977159,True,4a49f2c2-c
UCR,U_aer-UCR,190-resperation4,0,0.0,0.0,0.0,,0,1,0,OK,502.112689,True,4a49f2c2-c
UCR,U_aer-UCR,191-resperation9,0,1.0,1.0,1.0,,0,0,1,OK,346.581877,True,4a49f2c2-c
UCR,U_aer-UCR,192-s20101mML2,0,1.0,1.0,1.0,,0,0,1,OK,133.554082,True,4a49f2c2-c
UCR,U_aer-UCR,193-s20101m,0,1.0,1.0,1.0,,0,0,1,OK,116.639834,True,4a49f2c2-c
UCR,U_aer-UCR,194-sddb49,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,145.463762,True,4a49f2c2-c
UCR,U_aer-UCR,195-sel840mECG1,0,0.0,0.0,0.0,,0,1,0,OK,157.482149,True,4a49f2c2-c
UCR,U_aer-UCR,196-sel840mECG2,0,0.0,0.0,0.0,,3,1,0,OK,177.734581,True,4a49f2c2-c
UCR,U_aer-UCR,197-tiltAPB1,0,0.0,0.0,0.0,,0,1,0,OK,605.957805,True,4a49f2c2-c
UCR,U_aer-UCR,198-tiltAPB2,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,309.943711,True,4a49f2c2-c
UCR,U_aer-UCR,199-tiltAPB3,0,0.0,0.0,0.0,,0,1,0,OK,265.937825,True,4a49f2c2-c
UCR,U_aer-UCR,200-tiltAPB4,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,223.990406,True,4a49f2c2-c
UCR,U_aer-UCR,201-CHARISfive,0,0.4,1.0,0.25,,3,0,1,OK,114.738814,True,4a49f2c2-c
UCR,U_aer-UCR,202-CHARISfive,0,0.0,0.0,0.0,,2,1,0,OK,96.253849,True,4a49f2c2-c
UCR,U_aer-UCR,203-CHARISfive,0,0.0,0.0,0.0,,0,1,0,OK,123.990597,True,4a49f2c2-c
UCR,U_aer-UCR,204-CHARISfive,0,1.0,1.0,1.0,,0,0,1,OK,119.85714,True,4a49f2c2-c
UCR,U_aer-UCR,205-CHARISfive,0,0.0,0.0,0.0,,0,1,0,OK,111.659832,True,4a49f2c2-c
UCR,U_aer-UCR,206-CHARISten,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,99.131223,True,4a49f2c2-c
UCR,U_aer-UCR,207-CHARISten,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,69.001392,True,4a49f2c2-c
UCR,U_aer-UCR,208-CHARISten,0,0.0,0.0,0.0,,1,1,0,OK,85.98239,True,4a49f2c2-c
UCR,U_aer-UCR,209-Fantasia,0,0.0,0.0,0.0,,0,1,0,OK,165.024547,True,4a49f2c2-c
UCR,U_aer-UCR,210-Italianpowerdemand,0,0.0,0.0,0.0,,0,1,0,OK,381.66309,True,4a49f2c2-c
UCR,U_aer-UCR,211-Italianpowerdemand,0,0.0,0.0,0.0,,0,1,0,OK,372.524382,True,4a49f2c2-c
UCR,U_aer-UCR,212-Italianpowerdemand,0,0.0,0.0,0.0,,3,1,0,OK,101.487565,True,4a49f2c2-c
UCR,U_aer-UCR,213-STAFFIIIDatabase,0,1.0,1.0,1.0,,0,0,1,OK,503.577189,True,4a49f2c2-c
UCR,U_aer-UCR,214-STAFFIIIDatabase,0,1.0,1.0,1.0,,0,0,1,OK,465.395522,True,4a49f2c2-c
UCR,U_aer-UCR,215-STAFFIIIDatabase,0,0.0,0.0,0.0,,0,1,0,OK,417.158472,True,4a49f2c2-c
UCR,U_aer-UCR,216-STAFFIIIDatabase,0,1.0,1.0,1.0,,0,0,1,OK,431.114203,True,4a49f2c2-c
UCR,U_aer-UCR,217-STAFFIIIDatabase,0,0.0,0.0,0.0,,0,1,0,OK,487.938798,True,4a49f2c2-c
UCR,U_aer-UCR,218-STAFFIIIDatabase,0,1.0,1.0,1.0,,0,0,1,OK,475.261262,True,4a49f2c2-c
UCR,U_aer-UCR,219-STAFFIIIDatabase,0,0.0,0.0,0.0,,0,1,0,OK,499.21527,True,4a49f2c2-c
UCR,U_aer-UCR,220-STAFFIIIDatabase,0,0.0,0.0,0.0,,0,1,0,OK,528.550874,True,4a49f2c2-c
UCR,U_aer-UCR,221-STAFFIIIDatabase,0,0.0,0.0,0.0,,0,1,0,OK,471.878895,True,4a49f2c2-c
UCR,U_aer-UCR,222-mit14046longtermecg,0,0.0,0.0,0.0,,3,1,0,OK,767.674645,True,4a49f2c2-c
UCR,U_aer-UCR,223-mit14046longtermecg,0,0.0,0.0,0.0,,0,1,0,OK,653.784022,True,4a49f2c2-c
UCR,U_aer-UCR,224-mit14046longtermecg,0,0.0,0.0,0.0,,2,1,0,OK,593.272997,True,4a49f2c2-c
UCR,U_aer-UCR,225-mit14046longtermecg,0,0.0,0.0,0.0,,2,1,0,OK,698.561775,True,4a49f2c2-c
UCR,U_aer-UCR,226-mit14046longtermecg,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,860.376879,True,4a49f2c2-c
UCR,U_aer-UCR,227-mit14134longtermecg,0,0.0,0.0,0.0,,1,1,0,OK,145.168039,True,4a49f2c2-c
UCR,U_aer-UCR,228-mit14134longtermecg,0,0.0,0.0,0.0,,1,1,0,OK,149.594435,True,4a49f2c2-c
UCR,U_aer-UCR,229-mit14134longtermecg,0,0.6666666666666666,1.0,0.5,,1,0,1,OK,176.533332,True,4a49f2c2-c
UCR,U_aer-UCR,230-mit14134longtermecg,0,0.0,0.0,0.0,,3,1,0,OK,199.76238,True,4a49f2c2-c
UCR,U_aer-UCR,231-mit14134longtermecg,0,0.0,0.0,0.0,,2,1,0,OK,135.867882,True,4a49f2c2-c
UCR,U_aer-UCR,232-mit14134longtermecg,0,0.0,0.0,0.0,,2,1,0,OK,136.211172,True,4a49f2c2-c
UCR,U_aer-UCR,233-mit14157longtermecg,0,0.0,0.0,0.0,,2,1,0,OK,212.446244,True,4a49f2c2-c
UCR,U_aer-UCR,234-mit14157longtermecg,0,0.0,0.0,0.0,,0,1,0,OK,214.046248,True,4a49f2c2-c
UCR,U_aer-UCR,235-mit14157longtermecg,0,0.0,0.0,0.0,,4,1,0,OK,223.57175,True,4a49f2c2-c
UCR,U_aer-UCR,236-mit14157longtermecg,0,0.0,0.0,0.0,,1,1,0,OK,170.659996,True,4a49f2c2-c
UCR,U_aer-UCR,237-mit14157longtermecg,0,0.2857142857142857,1.0,0.16666666666666666,,5,0,1,OK,248.05502,True,4a49f2c2-c
UCR,U_aer-UCR,238-mit14157longtermecg,0,0.0,0.0,0.0,,4,1,0,OK,264.830301,True,4a49f2c2-c
UCR,U_aer-UCR,239-taichidbS0715Master,0,0.0,0.0,0.0,,2,1,0,OK,1978.186428,True,4a49f2c2-c
UCR,U_aer-UCR,240-taichidbS0715Master,0,0.0,0.0,0.0,,2,1,0,OK,2594.597222,True,4a49f2c2-c
UCR,U_aer-UCR,241-taichidbS0715Master,0,0.0,0.0,0.0,,1,1,0,OK,1834.185121,True,4a49f2c2-c
UCR,U_aer-UCR,242-tilt12744mtable,0,0.0,0.0,0.0,,1,1,0,OK,754.279235,True,4a49f2c2-c
UCR,U_aer-UCR,243-tilt12744mtable,0,0.0,0.0,0.0,,1,1,0,OK,752.093797,True,4a49f2c2-c
UCR,U_aer-UCR,244-tilt12754table,0,0.0,0.0,0.0,,2,1,0,OK,756.227467,True,4a49f2c2-c
UCR,U_aer-UCR,245-tilt12754table,0,0.5,1.0,0.3333333333333333,,2,0,1,OK,682.556619,True,4a49f2c2-c
UCR,U_aer-UCR,246-tilt12755mtable,0,0.0,0.0,0.0,,1,1,0,OK,577.56064,True,4a49f2c2-c
UCR,U_aer-UCR,247-tilt12755mtable,0,0.0,0.0,0.0,,2,1,0,OK,435.732143,True,4a49f2c2-c
UCR,U_aer-UCR,248-weallwalk,0,1.0,1.0,1.0,,0,0,1,OK,29.701935,True,4a49f2c2-c
UCR,U_aer-UCR,249-weallwalk,0,0.0,0.0,0.0,,0,1,0,OK,39.078241,True,4a49f2c2-c
UCR,U_aer-UCR,250-weallwalk,0,0.0,0.0,0.0,,0,1,0,OK,39.594227,True,4a49f2c2-c
